report_year,draw_year,model_year,source_file,source_extension,source_location,source_label,source_family,hunt_code_raw,comparison_hunt_code,prefix,species_from_prefix,hunt_title_or_row_text,unit_or_area_inferred,weapon_or_last_segment_inferred,sex_type,hunt_type,weapon,resident_permits_drawn,nonresident_permits_drawn,total_permits_drawn,permit_parse_status,hunt_code_review_status,candidate_normalized_hunt_code,source_priority
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_11,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1788,DB1788,DB,Buck Deer,Hunt: DB1788 Fishlake,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_12,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1791,DB1791,DB,Buck Deer,Hunt: DB1791 Vernal/Bonanza,,,,Dedicated Hunter Deer,,44,11,55,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_13,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1792,DB1792,DB,Buck Deer,Hunt: DB1792 Yellowstone,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_13,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1793,DB1793,DB,Buck Deer,Hunt: DB1793 Southwest Desert,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_14,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1794,DB1794,DB,Buck Deer,"Hunt: DB1794 Wasatch Mtns, East",,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_14,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1795,DB1795,DB,Buck Deer,"Hunt: DB1795 Wasatch Mtns, West",,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_15,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1798,DB1798,DB,Buck Deer,Hunt: DB1798 Zion,,,,Dedicated Hunter Deer,,137,2,139,PARSED_FROM_PAGE_TOTALS,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_16,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1800,DB1800,DB,Buck Deer,Hunt: DB1800 East Canyon,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_16,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1799,DB1799,DB,Buck Deer,Hunt: DB1799 Chalk Creek,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_17,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1801,DB1801,DB,Buck Deer,Hunt: DB1801 Morgan-South Rich,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_17,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1802,DB1802,DB,Buck Deer,"Hunt: DB1802 Beaver, East",,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_18,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1804,DB1804,DB,Buck Deer,Hunt: DB1804 Cedar/Stansbury,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_18,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1803,DB1803,DB,Buck Deer,"Hunt: DB1803 Beaver, West",,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_19,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1805,DB1805,DB,Buck Deer,Hunt: DB1805 Oquirrh/Tintic,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_19,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1806,DB1806,DB,Buck Deer,"Hunt: DB1806 West Desert, Swasey",,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1770,DB1770,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1770 Box Elder Dedicated Hunter 768 1 1 Adult ApplicanResident 1 2 0 2 2 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1770,DB1770,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1770 Box Elder Dedicated Hunter 768 1 1 Adult ApplicanNonresident 1 0 0 0 0 N/A YES,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1770,DB1770,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1770 Box Elder Dedicated Hunter 768 1 1 Adult ApplicanResident 0 36 0 35 35 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1770,DB1770,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1770 Box Elder Dedicated Hunter 768 1 1 Adult ApplicanNonresident 0 1 0 1 1 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1770,DB1770,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1770 Box Elder Dedicated Hunter 768 1 1 Youth ApplicanResident 0 4 0 4 4 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1770,DB1770,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1770 Box Elder Dedicated Hunter 768 1 1 Youth ApplicanNonresident 0 0 0 0 0 N/A YES,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Adult ApplicanResident 3 2 0 2 2 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Adult ApplicanNonresident 3 0 0 0 0 N/A YES,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Adult ApplicanResident 2 3 0 3 3 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Adult ApplicanNonresident 2 0 0 0 0 N/A YES,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Adult ApplicanResident 1 10 0 10 10 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Adult ApplicanNonresident 1 1 0 1 1 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Adult ApplicanResident 0 102 0 100 100 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Adult ApplicanNonresident 0 4 0 4 4 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Youth ApplicanResident 0 4 0 4 4 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1771,DB1771,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1771 Cache Dedicated Hunter 846 1 1 Youth ApplicanNonresident 0 0 0 0 0 N/A YES,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanResident 5 1 0 1 1 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanNonresident 5 0 0 0 0 N/A YES,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanResident 4 7 0 7 7 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanNonresident 4 0 0 0 0 N/A YES,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanResident 3 19 0 17 17 1 in 1.1 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanNonresident 3 0 0 0 0 N/A YES,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanResident 2 82 0 81 81 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanNonresident 2 0 0 0 0 N/A YES,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanResident 1 331 0 328 328 1 in 1.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanNonresident 1 0 0 0 0 N/A NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
2026,2026,2027,2026/.pdf/2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS2.pdf,.pdf,pdf_page_21,D.H. DEER DRAW RESULTS2,DEDICATED_HUNTER_DEER,DB1772,DB1772,DB,Buck Deer,2026_big_game_2026_big_game_32_d2026 Big Game P Dedicated Hunter B DB1772 Manti/San Raf Dedicated Hunter 1323 1 1 Adult ApplicanResident 0 397 0 79 79 1 in 5.0 NO,,,,Dedicated Hunter Deer,,,,,,AS_EXTRACTED,,TIER_1_OR_2_PDF_SOURCE
